stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening C:\Users\EDUAR\source\repos\JogoAllegro\Debug\allegro5.cfg r
dtor     D               dtor.c:196  _al_register_destructor          [   0.56232] added dtor for sub_bitmap 0DE0F7E8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56247] added dtor for sub_bitmap 0DE0EF18, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56263] added dtor for sub_bitmap 0DE0E648, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56274] added dtor for sub_bitmap 0DE0EAB0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56284] added dtor for sub_bitmap 0DE0EDA0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56292] added dtor for sub_bitmap 0DE0DC00, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56309] added dtor for sub_bitmap 0DE0DEF0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56319] added dtor for sub_bitmap 0DE0E7C0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56329] added dtor for sub_bitmap 0DE0F960, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56336] added dtor for sub_bitmap 0DE0EC28, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56345] added dtor for sub_bitmap 0DE0F090, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56352] added dtor for sub_bitmap 0DE0F380, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56361] added dtor for sub_bitmap 0DE0E1E0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56367] added dtor for sub_bitmap 0DE0E358, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56377] added dtor for sub_bitmap 0DE0F208, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56391] added dtor for sub_bitmap 0DE11210, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56399] added dtor for sub_bitmap 0DE11388, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56407] added dtor for sub_bitmap 0DE0FD80, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56416] added dtor for sub_bitmap 0DE10070, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56423] added dtor for sub_bitmap 0DE11968, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56432] added dtor for sub_bitmap 0DE10940, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56438] added dtor for sub_bitmap 0DE11500, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56447] added dtor for sub_bitmap 0DE10AB8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56454] added dtor for sub_bitmap 0DE117F0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56463] added dtor for sub_bitmap 0DE0FEF8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56470] added dtor for sub_bitmap 0DE10F20, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56482] added dtor for sub_bitmap 0DE101E8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56491] added dtor for sub_bitmap 0DE10360, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56497] added dtor for sub_bitmap 0DE104D8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56503] added dtor for sub_bitmap 0DE0FC08, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56510] added dtor for sub_bitmap 0DE11678, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56516] added dtor for sub_bitmap 0DE10DA8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56522] added dtor for sub_bitmap 0DE11098, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56531] added dtor for sub_bitmap 0DE10650, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56537] added dtor for sub_bitmap 0DE107C8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56544] added dtor for sub_bitmap 0DE10C30, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56552] added dtor for sub_bitmap 0DE12948, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56558] added dtor for sub_bitmap 0DE124E0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56565] added dtor for sub_bitmap 0DE130A0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56572] added dtor for sub_bitmap 0DE13218, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56584] added dtor for sub_bitmap 0DE12AC0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56592] added dtor for sub_bitmap 0DE137F8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56599] added dtor for sub_bitmap 0DE12658, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56606] added dtor for sub_bitmap 0DE12C38, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56613] added dtor for sub_bitmap 0DE12078, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56622] added dtor for sub_bitmap 0DE127D0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56630] added dtor for sub_bitmap 0DE12DB0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56641] added dtor for sub_bitmap 0DE12F28, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56652] added dtor for sub_bitmap 0DE13970, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56659] added dtor for sub_bitmap 0DE13390, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56666] added dtor for sub_bitmap 0DE11C10, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56672] added dtor for sub_bitmap 0DE13508, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56682] added dtor for sub_bitmap 0DE13680, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56688] added dtor for sub_bitmap 0DE11D88, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56695] added dtor for sub_bitmap 0DE11F00, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56701] added dtor for sub_bitmap 0DE121F0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56708] added dtor for sub_bitmap 0DE12368, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56715] added dtor for sub_bitmap 0DE16C28, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56721] added dtor for sub_bitmap 0DE17090, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56730] added dtor for sub_bitmap 0DE180B8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56737] added dtor for sub_bitmap 0DE17208, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56745] added dtor for sub_bitmap 0DE17380, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56751] added dtor for sub_bitmap 0DE16DA0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56757] added dtor for sub_bitmap 0DE18230, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56763] added dtor for sub_bitmap 0DE17960, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56770] added dtor for sub_bitmap 0DE17670, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56778] added dtor for sub_bitmap 0DE174F8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56787] added dtor for sub_bitmap 0DE18988, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56794] added dtor for sub_bitmap 0DE16F18, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56800] added dtor for sub_bitmap 0DE177E8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56806] added dtor for sub_bitmap 0DE183A8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56813] added dtor for sub_bitmap 0DE18520, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56819] added dtor for sub_bitmap 0DE17AD8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56825] added dtor for sub_bitmap 0DE17C50, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56832] added dtor for sub_bitmap 0DE18810, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56838] added dtor for sub_bitmap 0DE17DC8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56844] added dtor for sub_bitmap 0DE17F40, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56850] added dtor for sub_bitmap 0DE18698, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56857] added dtor for sub_bitmap 0DE18DA8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56863] added dtor for sub_bitmap 0DE19AE0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56869] added dtor for sub_bitmap 0DE18F20, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56880] added dtor for sub_bitmap 0DE18C30, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56888] added dtor for sub_bitmap 0DE1A3B0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56894] added dtor for sub_bitmap 0DE19098, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56901] added dtor for sub_bitmap 0DE19F48, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56907] added dtor for sub_bitmap 0DE19210, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56913] added dtor for sub_bitmap 0DE19C58, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56919] added dtor for sub_bitmap 0DE19388, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56931] added dtor for sub_bitmap 0DE19500, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56942] added dtor for sub_bitmap 0DE1A990, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56948] added dtor for sub_bitmap 0DE1A6A0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56954] added dtor for sub_bitmap 0DE19DD0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56961] added dtor for sub_bitmap 0DE1A818, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56967] added dtor for sub_bitmap 0DE19678, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56974] added dtor for sub_bitmap 0DE197F0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56980] added dtor for sub_bitmap 0DE19968, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56986] added dtor for sub_bitmap 0DE1A0C0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56993] added dtor for sub_bitmap 0DE1A238, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.56999] added dtor for sub_bitmap 0DE1A528, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57006] added dtor for sub_bitmap 0DE1B970, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57017] added dtor for sub_bitmap 0DE1BC60, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57026] added dtor for sub_bitmap 0DE1B390, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57037] added dtor for sub_bitmap 0DE1B680, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57049] added dtor for sub_bitmap 0DE1BDD8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57056] added dtor for sub_bitmap 0DE1B0A0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57065] added dtor for sub_bitmap 0DE1C0C8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57075] added dtor for sub_bitmap 0DE1C240, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57084] added dtor for sub_bitmap 0DE1C998, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57093] added dtor for sub_bitmap 0DE1BAE8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57106] added dtor for sub_bitmap 0DE1C6A8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57121] added dtor for sub_bitmap 0DE1B218, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57142] added dtor for sub_bitmap 0DE1B7F8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57160] added dtor for sub_bitmap 0DE1B508, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57176] added dtor for sub_bitmap 0DE1BF50, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57192] added dtor for sub_bitmap 0DE1C3B8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57206] added dtor for sub_bitmap 0DE1AF28, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57219] added dtor for sub_bitmap 0DE1C530, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57232] added dtor for sub_bitmap 0DE1C820, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57247] added dtor for sub_bitmap 0DE1AC38, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57264] added dtor for sub_bitmap 0DE1ADB0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57282] added dtor for sub_bitmap 0DE209D8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57293] added dtor for sub_bitmap 0DE20860, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57310] added dtor for sub_bitmap 0DE1DC50, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57320] added dtor for sub_bitmap 0DE1E988, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57329] added dtor for sub_bitmap 0DE1E0B8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57339] added dtor for sub_bitmap 0DE20570, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57350] added dtor for sub_bitmap 0DE1E230, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57364] added dtor for sub_bitmap 0DE1F0E0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57376] added dtor for sub_bitmap 0DE1EC78, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57392] added dtor for sub_bitmap 0DE1DF40, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57406] added dtor for sub_bitmap 0DE1FF90, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57415] added dtor for sub_bitmap 0DE1F258, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57422] added dtor for sub_bitmap 0DE1F9B0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57430] added dtor for sub_bitmap 0DE1DDC8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57437] added dtor for sub_bitmap 0DE203F8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57444] added dtor for sub_bitmap 0DE1E3A8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57451] added dtor for sub_bitmap 0DE1EDF0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57458] added dtor for sub_bitmap 0DE1E520, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57468] added dtor for sub_bitmap 0DE1E698, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57484] added dtor for sub_bitmap 0DE1E810, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57506] added dtor for sub_bitmap 0DE1EB00, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57517] added dtor for sub_bitmap 0DE1FB28, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57536] added dtor for sub_bitmap 0DE1EF68, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57545] added dtor for sub_bitmap 0DE1F3D0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57558] added dtor for sub_bitmap 0DE1F548, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57567] added dtor for sub_bitmap 0DE1F838, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57576] added dtor for sub_bitmap 0DE1F6C0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57586] added dtor for sub_bitmap 0DE1FCA0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57597] added dtor for sub_bitmap 0DE1FE18, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57607] added dtor for sub_bitmap 0DE206E8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57616] added dtor for sub_bitmap 0DE20108, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57626] added dtor for sub_bitmap 0DE20280, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57636] added dtor for sub_bitmap 0DE20FB8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57643] added dtor for sub_bitmap 0DE20E40, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57653] added dtor for sub_bitmap 0DE21420, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57664] added dtor for sub_bitmap 0DE21130, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57673] added dtor for sub_bitmap 0DE212A8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57683] added dtor for sub_bitmap 0DE21598, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57694] added dtor for sub_bitmap 0DE21710, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57704] added dtor for sub_bitmap 0DE20CC8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57714] added dtor for sub_bitmap 0DE21888, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57722] added dtor for sub_bitmap 0DE20B50, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57733] added dtor for sub_bitmap 0DE21A00, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57742] added dtor for sub_bitmap 0DE230E8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57753] added dtor for sub_bitmap 0DE239B8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57761] added dtor for sub_bitmap 0DE22B08, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57770] added dtor for sub_bitmap 0DE23260, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57784] added dtor for sub_bitmap 0DE24578, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57798] added dtor for sub_bitmap 0DE22C80, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57808] added dtor for sub_bitmap 0DE24868, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57819] added dtor for sub_bitmap 0DE24288, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57838] added dtor for sub_bitmap 0DE23B30, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57862] added dtor for sub_bitmap 0DE236C8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57879] added dtor for sub_bitmap 0DE22818, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57893] added dtor for sub_bitmap 0DE23550, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57909] added dtor for sub_bitmap 0DE233D8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57919] added dtor for sub_bitmap 0DE246F0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57929] added dtor for sub_bitmap 0DE249E0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57941] added dtor for sub_bitmap 0DE22DF8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57950] added dtor for sub_bitmap 0DE23840, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57961] added dtor for sub_bitmap 0DE21C58, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57972] added dtor for sub_bitmap 0DE23E20, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57983] added dtor for sub_bitmap 0DE22990, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.57996] added dtor for sub_bitmap 0DE23F98, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58005] added dtor for sub_bitmap 0DE23CA8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58014] added dtor for sub_bitmap 0DE21DD0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58021] added dtor for sub_bitmap 0DE24400, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58032] added dtor for sub_bitmap 0DE21F48, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58040] added dtor for sub_bitmap 0DE24110, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58050] added dtor for sub_bitmap 0DE220C0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58057] added dtor for sub_bitmap 0DE22F70, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58066] added dtor for sub_bitmap 0DE22238, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58073] added dtor for sub_bitmap 0DE223B0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58087] added dtor for sub_bitmap 0DE22528, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58095] added dtor for sub_bitmap 0DE226A0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58104] added dtor for sub_bitmap 0DE24E48, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58111] added dtor for sub_bitmap 0DE24FC0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58120] added dtor for sub_bitmap 0DE24CD0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58127] added dtor for sub_bitmap 0DE252B0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58138] added dtor for sub_bitmap 0DE25138, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58144] added dtor for sub_bitmap 0DE25428, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58153] added dtor for sub_bitmap 0DE255A0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58160] added dtor for sub_bitmap 0DE25718, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58169] added dtor for sub_bitmap 0DE25890, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58175] added dtor for sub_bitmap 0DE25A08, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58185] added dtor for sub_bitmap 0DE24B58, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58193] added dtor for sub_bitmap 0DE2A6E0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58199] added dtor for sub_bitmap 0DE2B708, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58205] added dtor for sub_bitmap 0DE299A8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58212] added dtor for sub_bitmap 0DE29830, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58218] added dtor for sub_bitmap 0DE2AFB0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58225] added dtor for sub_bitmap 0DE29B20, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58235] added dtor for sub_bitmap 0DE2B590, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58241] added dtor for sub_bitmap 0DE2B880, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58248] added dtor for sub_bitmap 0DE28DE8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58254] added dtor for sub_bitmap 0DE2A9D0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58263] added dtor for sub_bitmap 0DE29C98, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58271] added dtor for sub_bitmap 0DE2B2A0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58277] added dtor for sub_bitmap 0DE29E10, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58284] added dtor for sub_bitmap 0DE2B128, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58290] added dtor for sub_bitmap 0DE2AE38, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58297] added dtor for sub_bitmap 0DE29540, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58303] added dtor for sub_bitmap 0DE2B9F8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58310] added dtor for sub_bitmap 0DE29250, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58316] added dtor for sub_bitmap 0DE2A568, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58323] added dtor for sub_bitmap 0DE28C70, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58331] added dtor for sub_bitmap 0DE2A858, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58339] added dtor for sub_bitmap 0DE28F60, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58345] added dtor for sub_bitmap 0DE2B418, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58352] added dtor for sub_bitmap 0DE290D8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58358] added dtor for sub_bitmap 0DE2AB48, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58364] added dtor for sub_bitmap 0DE2ACC0, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58371] added dtor for sub_bitmap 0DE293C8, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58377] added dtor for sub_bitmap 0DE2A100, func 0F8C2243
dtor     D               dtor.c:196  _al_register_destructor          [   0.58383] added dtor for sub_bitmap 0DE296B8, func 0F8C2243
